DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-01,5062490.15,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-02,5379597.16,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-03,4568064.38,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-04,5104721.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-05,4103938.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-06,7332856.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-07,6051953.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-08,5675352.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-09,5737971.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-10,4867024.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-11,4087839.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2004-12,5015096.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-01,5750464.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-02,5532965.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-03,5217853.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-04,4804817.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-05,4191837.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-06,6086391.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-07,5745361.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-08,5151944.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-09,5203497.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-10,4512900.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-11,4172625.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2005-12,5237305.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-01,5600286.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-02,5335311.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-03,5000863.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-04,5127663.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-05,4167917.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-06,6288763.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-07,6298006.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-08,6536739.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-09,5865583.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-10,5532605.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-11,4140076.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2006-12,4087326.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-01,6393533.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-02,6480066.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-03,4983693.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-04,4289688.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-05,5152356.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-06,3964378.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-07,3679304.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-08,3894273.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-09,2626504.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-10,4026971.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-11,4381733.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2007-12,5200723.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-01,6061888.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-02,5361500.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-03,5223877.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-04,5592172.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-05,4510734.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-06,6148972.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-07,5950469.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-08,3537141.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-09,4305751.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-10,4505903.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-11,4556656.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2008-12,5381309.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-01,6334347.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-02,2532187.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-03,2425985.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-04,1288672.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-05,954819.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-06,1976680.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-07,3285523.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-08,4905400.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-09,5180019.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-10,5278622.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-11,7235036.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2009-12,7865287.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-01,7471535.10,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-02,5735526.27,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-03,5133584.01,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-04,4147427.79,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-05,3977018.92,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-06,3371169.43,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-07,2616201.48,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-08,2537244.07,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-09,3179600.54,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-10,4267762.14,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-11,3486045.82,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2010-12,4297999.17,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-01,5692384.10,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-02,2157981.44,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-03,3006495.67,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-04,3858822.81,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-05,3966723.39,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-06,4228125.33,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-07,3632999.61,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-08,3227871.15,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-09,3708865.77,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-10,4256242.85,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-11,3448432.77,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2011-12,3636818.95,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-01,4637477.25,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-02,2904935.34,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-03,3359684.77,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-04,2694905.40,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-05,3532365.08,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-06,3066803.16,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-07,3352982.14,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-08,2611681.80,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-09,2257732.28,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-10,2681483.57,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-11,2592899.07,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2012-12,3724008.15,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-01,4629538.94,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-02,3643311.05,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-03,3373959.65,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-04,3181679.70,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-05,3534026.55,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-06,3744882.87,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-07,3555282.91,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-08,3278849.48,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-09,2225943.16,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-10,4433450.92,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-11,3746392.88,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2013-12,3648407.71,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-01,3396735.29,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-02,3339754.81,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-03,3391699.59,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-04,3201992.47,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-05,3860514.64,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-06,3701468.48,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-07,3732474.01,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-08,3738687.68,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-09,3580117.97,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-10,2928138.29,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-11,2592949.45,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2014-12,6816675.87,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-01,2001592.42,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-02,1903365.19,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-03,1363662.77,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-04,1278631.57,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-05,2758549.53,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-06,3117431.23,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-07,3143235.10,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-08,3762799.68,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-09,3545536.06,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-10,2649416.98,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-11,3924228.02,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2015-12,2447959.52,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-01,2770734.97,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-02,1693906.91,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-03,1547125.32,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-04,1622665.90,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-05,1593606.67,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-06,2425562.43,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-07,2366790.13,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-08,2657892.56,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-09,2525910.40,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-10,2664609.84,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-11,1904551.26,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2016-12,1699035.47,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-01,1834948.12,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-02,2103079.92,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-03,2347901.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-04,1773597.98,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-05,3021999.76,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-06,3138178.56,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-07,3579951.32,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-08,5158119.84,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-09,5374501.72,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-10,5615587.57,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-11,4164509.41,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2017-12,3813168.70,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-01,3874534.38,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-02,3209844.53,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-03,3209112.78,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-04,6842597.08,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-05,5266608.07,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-06,6273450.92,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-07,6460908.87,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-08,5703669.52,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-09,8770321.68,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-10,6960493.80,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-11,4451905.23,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2018-12,3692107.38,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-01,3353366.23,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-02,3110929.48,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-03,3540475.97,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-04,6054549.61,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-05,8765134.85,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-06,10084750.15,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-07,10092740.26,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-08,8351680.30,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-09,8719704.35,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-10,6817262.99,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-11,3028705.15,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2019-12,3137217.97,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-01,3322212.91,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-02,1055059.12,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-03,2174553.28,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-04,2898202.97,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-05,4454105.42,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-06,5235886.15,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-07,5014591.88,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-08,5591391.50,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-09,4920104.96,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-10,5061502.75,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-11,6376514.04,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2020-12,4737446.34,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-01,5400609.55,
